,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
43,City Council,9/17/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=656292&GUID=EFE706B2-35F3-44AE-B88E-760DEAE5C265,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=656292&GUID=EFE706B2-35F3-44AE-B88E-760DEAE5C265&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=656292&GUID=EFE706B2-35F3-44AE-B88E-760DEAE5C265,https://alameda.legistar.com/View.ashx?M=M&ID=656292&GUID=EFE706B2-35F3-44AE-B88E-760DEAE5C265,https://alameda.legistar.com/#
44,Subcommittee of the City Council and School Board,9/17/2019,,4:00 PM,"City Hall, Conference Room 360, 3rd Floor, 2263 Santa Clara Avenue, Alameda CA 94501CANCELLED",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23365&GUID=3C58076F-2761-4C9D-8A1D-4A9DBE433C2B,,https://alameda.legistar.com/View.ashx?M=IC&ID=716622&GUID=E887E58B-8E90-4A4F-8E93-F9C5BFC66EFE,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=716622&GUID=E887E58B-8E90-4A4F-8E93-F9C5BFC66EFE&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=716622&GUID=E887E58B-8E90-4A4F-8E93-F9C5BFC66EFE,,
45,Public Utilities Board,9/16/2019,,6:00 PM,"Council Chambers, 2263 Santa Clara Ave. 3rd Floor",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22809&GUID=7257E5A5-C130-4B9A-94CF-FA61FDBCAFDA,,https://alameda.legistar.com/View.ashx?M=IC&ID=653884&GUID=6EC79A88-C4F5-4FD4-8597-A410D3692901,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=653884&GUID=6EC79A88-C4F5-4FD4-8597-A410D3692901&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=653884&GUID=6EC79A88-C4F5-4FD4-8597-A410D3692901,,https://alameda.legistar.com/#
46,Recreation and Park Commission,9/12/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=714006&GUID=4FCB56A9-55E4-434E-8F92-B81DEFC03FDB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=714006&GUID=4FCB56A9-55E4-434E-8F92-B81DEFC03FDB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=714006&GUID=4FCB56A9-55E4-434E-8F92-B81DEFC03FDB,https://alameda.legistar.com/View.ashx?M=M&ID=714006&GUID=4FCB56A9-55E4-434E-8F92-B81DEFC03FDB,https://alameda.legistar.com/#
47,Commission on Disability,9/11/2019,,6:30 PM,CANCELLEDCANCELLED,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22826&GUID=5CF2D01F-6107-4711-BBA0-0F649ABFCFA2,,https://alameda.legistar.com/View.ashx?M=IC&ID=677332&GUID=DDF62097-2F23-4E3A-A7FF-11DD9E8A8B0C,,,,https://alameda.legistar.com/View.ashx?M=A&ID=677332&GUID=DDF62097-2F23-4E3A-A7FF-11DD9E8A8B0C,,
48,Library Board,9/11/2019,,6:00 PM,"Alameda Main Library, 1550 Oak Street, Conference Room 224, Second Floor, Alameda CA 94501",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=663045&GUID=D68B601A-E08B-4103-AC8A-C05A21A96A1B,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=663045&GUID=D68B601A-E08B-4103-AC8A-C05A21A96A1B&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=663045&GUID=D68B601A-E08B-4103-AC8A-C05A21A96A1B,,https://alameda.legistar.com/#
49,Subcommittee of the City Council and Alameda Health Care District Board,9/11/2019,,3:00 PM,"City Hall, Conference Room 360, 3rd Floor, 2263 Santa Clara Avenue, Alameda, CA 94501",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=31024&GUID=983FC587-A05D-438F-8495-594997E02B3E,,https://alameda.legistar.com/View.ashx?M=IC&ID=716621&GUID=326B9A9C-2ADD-4297-98EF-9D070E08386A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=716621&GUID=326B9A9C-2ADD-4297-98EF-9D070E08386A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=716621&GUID=326B9A9C-2ADD-4297-98EF-9D070E08386A,,
50,Alameda Unified School District Board of Education,9/10/2019,,6:30 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=681607&GUID=9D4CAB42-62E7-4B37-A51D-6FCF6586AABE,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=681607&GUID=9D4CAB42-62E7-4B37-A51D-6FCF6586AABE&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=681607&GUID=9D4CAB42-62E7-4B37-A51D-6FCF6586AABE,,
51,Golf Commission,9/10/2019,,6:30 PM,CANCELLEDCANCELLED,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=714007&GUID=703F36C1-E465-4197-A1E0-5698E78DA208,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=714007&GUID=703F36C1-E465-4197-A1E0-5698E78DA208&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=714007&GUID=703F36C1-E465-4197-A1E0-5698E78DA208,,
52,Planning Board,9/9/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=710127&GUID=8B67BC4E-B5F9-4089-9CAF-7F56DCA8971E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=710127&GUID=8B67BC4E-B5F9-4089-9CAF-7F56DCA8971E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=710127&GUID=8B67BC4E-B5F9-4089-9CAF-7F56DCA8971E,,https://alameda.legistar.com/#
53,Rent Review Advisory Committee,9/9/2019,,6:30 PM,"Independence Plaza, Ruth Rambeau Memorial
Community Room, 703 Atlantic Ave.
Alameda, CA 94501Regular Meeting
Doors open at 6:15 p.m.
For more information, please visit: www.alamedarentprogram.org",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22893&GUID=963463C1-5E9A-4218-B670-4FD90772338C,,https://alameda.legistar.com/View.ashx?M=IC&ID=718080&GUID=5C02955B-6F6E-4C7B-8571-B9013F770F8A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=718080&GUID=5C02955B-6F6E-4C7B-8571-B9013F770F8A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=718080&GUID=5C02955B-6F6E-4C7B-8571-B9013F770F8A,https://alameda.legistar.com/View.ashx?M=M&ID=718080&GUID=5C02955B-6F6E-4C7B-8571-B9013F770F8A,https://alameda.legistar.com/#
54,Historical Advisory Board,9/5/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=713478&GUID=162304F6-EE04-4906-B0D5-787EDC4B2D25,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=713478&GUID=162304F6-EE04-4906-B0D5-787EDC4B2D25&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=713478&GUID=162304F6-EE04-4906-B0D5-787EDC4B2D25,,https://alameda.legistar.com/#
55,City Council,9/3/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=713944&GUID=AE2A421C-2992-4F53-AD04-466FEFB500D3,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=713944&GUID=AE2A421C-2992-4F53-AD04-466FEFB500D3&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=713944&GUID=AE2A421C-2992-4F53-AD04-466FEFB500D3,https://alameda.legistar.com/View.ashx?M=M&ID=713944&GUID=AE2A421C-2992-4F53-AD04-466FEFB500D3,https://alameda.legistar.com/#
56,Alameda Unified School District Board of Education,8/27/2019,,6:30 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=681606&GUID=00B353B1-3431-4276-9994-702E4F3F7283,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=681606&GUID=00B353B1-3431-4276-9994-702E4F3F7283&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=681606&GUID=00B353B1-3431-4276-9994-702E4F3F7283,,
57,Zoning Administrator Hearing,8/26/2019,,3:00 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501
Meetings held as needed on Tuesdays at 3:00 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22841&GUID=2920FB8D-E0CC-4330-976F-BE3226841F98,,https://alameda.legistar.com/View.ashx?M=IC&ID=712694&GUID=B017619B-B93D-4828-B411-1A0A5278CD8D,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=712694&GUID=B017619B-B93D-4828-B411-1A0A5278CD8D&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=712694&GUID=B017619B-B93D-4828-B411-1A0A5278CD8D,,
58,Social Service Human Relations Board,8/22/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=715861&GUID=A4571CA4-54E4-4697-BCFC-1EF60DC5720D,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=715861&GUID=A4571CA4-54E4-4697-BCFC-1EF60DC5720D&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=715861&GUID=A4571CA4-54E4-4697-BCFC-1EF60DC5720D,,
59,Disaster Council,8/15/2019,,1:30 PM,"Alameda Main Library
1550 Oak Street
Alameda, CA  94501",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=36627&GUID=F9856011-EECE-4F6D-9C88-E867B3985D2B,,https://alameda.legistar.com/View.ashx?M=IC&ID=714597&GUID=3F5BF593-384A-4A10-BEC4-9D2675185C19,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=714597&GUID=3F5BF593-384A-4A10-BEC4-9D2675185C19&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=714597&GUID=3F5BF593-384A-4A10-BEC4-9D2675185C19,,
60,Rent Review Advisory Committee,8/14/2019,,6:30 PM,"Independence Plaza, Ruth Rambeau Memorial
Community Room, 703 Atlantic Ave.
Alameda, CA 94501Special Meeting
Doors open at 6:15 p.m.
For more information, please visit: www.alamedarentprogram.org",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22893&GUID=963463C1-5E9A-4218-B670-4FD90772338C,,https://alameda.legistar.com/View.ashx?M=IC&ID=713081&GUID=34CFA6FD-DFAB-4726-9726-5C140B9492C7,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=713081&GUID=34CFA6FD-DFAB-4726-9726-5C140B9492C7&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=713081&GUID=34CFA6FD-DFAB-4726-9726-5C140B9492C7,https://alameda.legistar.com/View.ashx?M=M&ID=713081&GUID=34CFA6FD-DFAB-4726-9726-5C140B9492C7,https://alameda.legistar.com/#
61,Alameda Unified School District Board of Education,8/13/2019,,6:30 PM,"For more information on the School Board, please visit: www.alameda.k12.ca.us/boe",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=23331&GUID=CDE518A3-6EE4-4A10-AEBF-403F9A8B0BBC,,https://alameda.legistar.com/View.ashx?M=IC&ID=681605&GUID=050CDC9F-BF71-4A05-9923-CACF56431695,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=681605&GUID=050CDC9F-BF71-4A05-9923-CACF56431695&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=681605&GUID=050CDC9F-BF71-4A05-9923-CACF56431695,,
62,Golf Commission,8/13/2019,,6:30 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501SPECIAL MEETING",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=708360&GUID=EA4EFBD0-B327-4E80-B745-53F538688709,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=708360&GUID=EA4EFBD0-B327-4E80-B745-53F538688709&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=708360&GUID=EA4EFBD0-B327-4E80-B745-53F538688709,,https://alameda.legistar.com/#
63,Special Event Recording,8/13/2019,,10:00 AM,,Meeting details,Not available,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=40454&GUID=9A2E33A8-95BC-45AA-94CA-62AA8E67A9DB,,https://alameda.legistar.com/View.ashx?M=IC&ID=711621&GUID=0C423CD5-372F-4B9C-8A4C-92B11A039B25,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=711621&GUID=0C423CD5-372F-4B9C-8A4C-92B11A039B25&Options=info&Search=,,,
64,Rent Review Advisory Committee,8/7/2019,,6:30 PM,"Independence Plaza, Ruth Rambeau Memorial
Community Room, 703 Atlantic Ave.
Alameda, CA 94501Special Meeting
Doors open at 6:15 p.m.
For more information, please visit: www.alamedarentprogram.org",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22893&GUID=963463C1-5E9A-4218-B670-4FD90772338C,,https://alameda.legistar.com/View.ashx?M=IC&ID=713073&GUID=3147B48A-7C1E-4EDE-965E-3A29C07930F0,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=713073&GUID=3147B48A-7C1E-4EDE-965E-3A29C07930F0&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=713073&GUID=3147B48A-7C1E-4EDE-965E-3A29C07930F0,https://alameda.legistar.com/View.ashx?M=M&ID=713073&GUID=3147B48A-7C1E-4EDE-965E-3A29C07930F0,https://alameda.legistar.com/#
65,Library Board,8/7/2019,,6:00 PM,"Alameda Main Library, 1550 Oak Street, Conference Room 224, Second Floor, Alameda CA 94501Special Meeting",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=713472&GUID=08E21EE4-6991-4598-95BA-E4C4EC838E61,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=713472&GUID=08E21EE4-6991-4598-95BA-E4C4EC838E61&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=713472&GUID=08E21EE4-6991-4598-95BA-E4C4EC838E61,https://alameda.legistar.com/View.ashx?M=M&ID=713472&GUID=08E21EE4-6991-4598-95BA-E4C4EC838E61,https://alameda.legistar.com/#
66,Rent Review Advisory Committee,8/5/2019,,6:30 PM,"Independence Plaza, Ruth Rambeau Memorial
Community Room, 703 Atlantic Ave.
Alameda, CA 94501Regular Meeting
Doors open at 6:15 p.m.
For more information, please visit: www.alamedarentprogram.org",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22893&GUID=963463C1-5E9A-4218-B670-4FD90772338C,,https://alameda.legistar.com/View.ashx?M=IC&ID=713008&GUID=37388C1F-AD49-4F60-B99C-8E8C5299595D,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=713008&GUID=37388C1F-AD49-4F60-B99C-8E8C5299595D&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=713008&GUID=37388C1F-AD49-4F60-B99C-8E8C5299595D,https://alameda.legistar.com/View.ashx?M=M&ID=713008&GUID=37388C1F-AD49-4F60-B99C-8E8C5299595D,https://alameda.legistar.com/#
67,Zoning Administrator Hearing,8/5/2019,,3:00 PM,"City Hall, 2263 Santa Clara Avenue, Conference Room 360, 3rd Floor, Alameda, CA 94501
Meetings held as needed on Mondays at 3:00 p.m.",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22841&GUID=2920FB8D-E0CC-4330-976F-BE3226841F98,,https://alameda.legistar.com/View.ashx?M=IC&ID=710125&GUID=425EBE21-247A-476E-BBBC-4078C48C778A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=710125&GUID=425EBE21-247A-476E-BBBC-4078C48C778A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=710125&GUID=425EBE21-247A-476E-BBBC-4078C48C778A,,
68,Historical Advisory Board,8/1/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501SPECIAL MEETING",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=710126&GUID=FF0AB399-9F9B-4BED-9A3D-38B841B88E12,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=710126&GUID=FF0AB399-9F9B-4BED-9A3D-38B841B88E12&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=710126&GUID=FF0AB399-9F9B-4BED-9A3D-38B841B88E12,,https://alameda.legistar.com/#
69,Transportation Commission,7/31/2019,,6:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501SPECIAL MEETING",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22851&GUID=D59DF786-2980-4EFB-AFF0-5E6AFB83AB81,,https://alameda.legistar.com/View.ashx?M=IC&ID=712995&GUID=127FD36E-BD3D-4FB9-90A8-93A54578A076,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=712995&GUID=127FD36E-BD3D-4FB9-90A8-93A54578A076&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=712995&GUID=127FD36E-BD3D-4FB9-90A8-93A54578A076,,
70,Pension Board,7/29/2019,,4:30 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers Conference Room 391, Alameda, CA 94501",Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22828&GUID=E3F572A6-E936-4F31-9702-FAF613D7A87C,,https://alameda.legistar.com/View.ashx?M=IC&ID=683313&GUID=CFD5A5FD-075B-4A77-BD4A-6D79B4F57935,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=683313&GUID=CFD5A5FD-075B-4A77-BD4A-6D79B4F57935&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=683313&GUID=CFD5A5FD-075B-4A77-BD4A-6D79B4F57935,,
71,Social Service Human Relations Board,7/25/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501THIS MEETING HAS BEEN CANCELLED",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=711595&GUID=0143632D-6D08-43BD-AB65-B02531BA4A04,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=711595&GUID=0143632D-6D08-43BD-AB65-B02531BA4A04&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=711595&GUID=0143632D-6D08-43BD-AB65-B02531BA4A04,https://alameda.legistar.com/View.ashx?M=M&ID=711595&GUID=0143632D-6D08-43BD-AB65-B02531BA4A04,
72,Transportation Commission,7/24/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22851&GUID=D59DF786-2980-4EFB-AFF0-5E6AFB83AB81,,https://alameda.legistar.com/View.ashx?M=IC&ID=712021&GUID=9248751C-C6D6-4357-A0EE-E48E9FBCC20A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=712021&GUID=9248751C-C6D6-4357-A0EE-E48E9FBCC20A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=712021&GUID=9248751C-C6D6-4357-A0EE-E48E9FBCC20A,,https://alameda.legistar.com/#
73,Civil Service Board,7/24/2019,,5:00 PM,"City Hall, 2263 Santa Clara Avenue, Room 360, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22844&GUID=DBC7BCE9-D128-44E7-A869-5EACB1435E7A,,https://alameda.legistar.com/View.ashx?M=IC&ID=712048&GUID=1EFE37CF-2F79-493F-BEDA-61A7F0146BDF,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=712048&GUID=1EFE37CF-2F79-493F-BEDA-61A7F0146BDF&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=712048&GUID=1EFE37CF-2F79-493F-BEDA-61A7F0146BDF,https://alameda.legistar.com/View.ashx?M=M&ID=712048&GUID=1EFE37CF-2F79-493F-BEDA-61A7F0146BDF,
74,Open Government Commission,7/23/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Not available,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22824&GUID=7D0FF088-F015-4D9D-A3F8-3F50F43889B4,,https://alameda.legistar.com/View.ashx?M=IC&ID=653983&GUID=38F5BC68-D2E3-4DB9-AA2A-EA2C2A63DE24,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=653983&GUID=38F5BC68-D2E3-4DB9-AA2A-EA2C2A63DE24&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=653983&GUID=38F5BC68-D2E3-4DB9-AA2A-EA2C2A63DE24,,https://alameda.legistar.com/#
75,Planning Board,7/22/2019,,7:00 PM,"City Hall, 2263 Santa Clara Avenue, Council Chambers, 3rd Floor, Alameda, CA 94501",Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=689640&GUID=723C56ED-877C-4D6E-8128-3A2161E0B918,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=689640&GUID=723C56ED-877C-4D6E-8128-3A2161E0B918&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=689640&GUID=723C56ED-877C-4D6E-8128-3A2161E0B918,https://alameda.legistar.com/View.ashx?M=M&ID=689640&GUID=723C56ED-877C-4D6E-8128-3A2161E0B918,https://alameda.legistar.com/#
